Origin,Destination,Product,Month,Quantity
South Africa,Japan,EasyWash Pet Laundry Detergent,May2004,602
South Africa,Japan,SmellSational Pet Deodorizer,Feb2004,611
South Africa,Japan,SmellSational Pet Deodorizer,Jul2004,547
South Africa,Japan,SmellSational Pet Deodorizer,Aug2004,601
South Africa,France,SmileShield Whitening Strips,Apr2004,641
South Africa,France,BriteBite Toothbrush,May2004,1399
South Africa,France,LuminousLip Care,Aug2004,210
South Africa,France,CleanSlate Mouthwash,Apr2004,1594
South Africa,France,OralEase Gel,Aug2004,962
South Africa,France,BreathBliss Mints,Jan2004,1470
South Africa,France,BreathBliss Mints,Mar2004,1376
South Africa,France,BreathBliss Mints,Jun2004,1497
South Africa,France,DentalDefense Toothpaste,Aug2004,795
South Africa,France,DentalDefense Toothpaste,Dec2004,752
South Africa,France,SparklingSmile Water Flosser,Aug2004,321
South Africa,France,SparklingSmile Water Flosser,Oct2004,345
South Africa,France,FreshFusion Mouth Rinse,May2004,750
South Africa,France,SmileSavvy Tooth Whitening Kit,Jun2004,1247
South Africa,France,SmileSavvy Tooth Whitening Kit,Oct2004,1202
South Africa,France,SmileSavvy Tooth Whitening Kit,Nov2004,1174
South Africa,France,DailyDazzle Toothpaste,Jul2004,1121
South Africa,France,DailyDazzle Toothpaste,Dec2004,1255
South Africa,France,OralEase Plus Toothbrush,Jul2004,1347
South Africa,France,OralEase Plus Toothbrush,Oct2004,1355
South Africa,France,SmilesSoPure Waterpik,Feb2004,176
South Africa,France,SmilesSoPure Waterpik,Mar2004,231
South Africa,France,SmilesSoPure Waterpik,Jun2004,185
South Africa,France,SmilesSoPure Waterpik,Sep2004,232
South Africa,France,CleanSmile Floss Picks,May2004,1268
South Africa,France,CleanSmile Floss Picks,Aug2004,1230
South Africa,France,Purezza Body Wash,Jan2004,692
South Africa,France,Purezza Body Wash,Mar2004,707
South Africa,France,Purezza Body Wash,Apr2004,688
South Africa,France,SkinSational Moisturizer,Jun2004,1636
South Africa,France,SkinSational Moisturizer,Nov2004,1555
South Africa,France,SoftStep Shaving Cream,Feb2004,664
South Africa,France,SoftStep Shaving Cream,Mar2004,609
South Africa,France,SoftStep Shaving Cream,May2004,691
South Africa,France,GentleGlow Face Lotion,Aug2004,1342
South Africa,France,GentleGlow Face Lotion,Oct2004,1407
South Africa,France,GentleGlow Face Lotion,Nov2004,1297
South Africa,France,GentleGlow Face Lotion,Dec2004,1414
South Africa,France,HydraHydrate Hand Cream,Jul2004,860
South Africa,France,HydraHydrate Hand Cream,Sep2004,803
South Africa,France,SilkSmooth Exfoliating Scrub,Sep2004,1899
South Africa,France,CleanSkin Acne Treatment,Mar2004,1514
South Africa,France,CleanSkin Acne Treatment,Apr2004,1727
South Africa,France,CleanSkin Acne Treatment,Jun2004,1761
South Africa,France,CleanSkin Acne Treatment,Aug2004,1655
South Africa,France,CleanSkin Acne Treatment,Sep2004,1674
South Africa,France,SunShield SPF 50 Lotion,Mar2004,166
South Africa,France,Refreshing Rose Body Oil,May2004,653
South Africa,France,Calming Creme Relaxant Bath,Jan2004,783
South Africa,France,Calming Creme Relaxant Bath,Jun2004,832
South Africa,France,SmoothOperator Shaving Gel,Jun2004,564
South Africa,France,SmoothOperator Shaving Gel,Aug2004,627
South Africa,France,SmoothOperator Shaving Gel,Nov2004,600
South Africa,France,RadiantRose Face Mask,Jan2004,1020
South Africa,France,SoothingSerenity Hand Sanitizer,Feb2004,1538
South Africa,France,PurePore Toner,Jan2004,1606
South Africa,France,SilkySkin Moisturizing Cream,May2004,637
South Africa,France,SilkySkin Moisturizing Cream,Jul2004,556
South Africa,France,SilkySkin Moisturizing Cream,Sep2004,583
South Africa,France,MorningMist Deodorant,Feb2004,307
South Africa,France,MorningMist Deodorant,Apr2004,381
South Africa,France,MorningMist Deodorant,Jun2004,345
South Africa,France,Hydrating Honey Body Lotion,May2004,2082
South Africa,France,Hydrating Honey Body Lotion,Oct2004,1940
South Africa,France,Exfoliating Essentials Scrub,Jun2004,1290
South Africa,France,Exfoliating Essentials Scrub,Nov2004,1488
South Africa,France,Exfoliating Essentials Scrub,Dec2004,1375
South Africa,France,FreshFusion Detergent,Apr2004,587
South Africa,France,FreshFusion Detergent,Aug2004,594
South Africa,France,CleanSlate Stain Remover,Apr2004,1526
South Africa,France,CleanSlate Stain Remover,Sep2004,1628
South Africa,France,CleanSlate Stain Remover,Oct2004,1598
South Africa,France,SoothingSoft Fabric Softener,Jun2004,731
South Africa,France,BrightBreeze Whitening Booster,Aug2004,514
South Africa,France,BrightBreeze Whitening Booster,Oct2004,552
South Africa,France,SparklingClean All-Purpose Cleaner,Jan2004,295
South Africa,France,SparklingClean All-Purpose Cleaner,Feb2004,315
South Africa,France,SparklingClean All-Purpose Cleaner,May2004,264
South Africa,France,SparklingClean All-Purpose Cleaner,Jun2004,321
South Africa,France,FreshFold Fabric Refresher,Jan2004,1279
South Africa,France,RadiantRinse Color Protector,Jan2004,1477
South Africa,France,RadiantRinse Color Protector,Nov2004,1552
South Africa,France,RadiantRinse Color Protector,Dec2004,1428
South Africa,France,EasyWash Laundry Detergent,Apr2004,1230
South Africa,France,EasyWash Laundry Detergent,May2004,1423
South Africa,France,SmellSational Odor Eliminator,Mar2004,225
South Africa,France,SmellSational Odor Eliminator,Apr2004,246
South Africa,France,LittleLullaby Diaper Cream,Jul2004,1186
South Africa,France,SoothingSerenity Baby Oil,Apr2004,2066
South Africa,France,SoothingSerenity Baby Oil,May2004,1830
South Africa,France,SoothingSerenity Baby Oil,Aug2004,1701
South Africa,France,CalmingClean Bath Time Wash,Nov2004,528
South Africa,France,FreshFusion Diaper Rash Remedy,May2004,294
South Africa,France,PurePore Baby Lotion,Jul2004,1056
South Africa,France,SilkySkin Baby Cream,Feb2004,1436
South Africa,France,SilkySkin Baby Cream,Apr2004,1408
South Africa,France,SilkySkin Baby Cream,Sep2004,1427
South Africa,France,SoftStep Baby Shampoo,Jul2004,1900
South Africa,France,RadiantRose Baby Massage Oil,Feb2004,1275
South Africa,France,RadiantRose Baby Massage Oil,Jun2004,1415
South Africa,France,RadiantRose Baby Massage Oil,Oct2004,1553
South Africa,France,EasyWash Laundry Detergent for Babies,Jun2004,763
South Africa,France,EasyWash Laundry Detergent for Babies,Jul2004,764
South Africa,France,EasyWash Laundry Detergent for Babies,Sep2004,793
South Africa,France,EasyWash Laundry Detergent for Babies,Oct2004,819
South Africa,France,LittleLullaby Diaper Liners,Jan2004,1789
South Africa,France,LittleLullaby Diaper Liners,Mar2004,1738
South Africa,France,LittleLullaby Diaper Liners,Sep2004,1840
South Africa,France,LittleLullaby Diaper Liners,Nov2004,1889
South Africa,France,SoothingSerenity Baby Rub,Jan2004,1343
South Africa,France,SoothingSerenity Baby Rub,Sep2004,1358
South Africa,France,CalmingClean Diaper Rash Cream,May2004,1972
South Africa,France,CalmingClean Diaper Rash Cream,Jul2004,1820
South Africa,France,CalmingClean Diaper Rash Cream,Sep2004,1812
South Africa,France,CalmingClean Diaper Rash Cream,Oct2004,1820
South Africa,France,PurePore Baby Skincare Set,Mar2004,7
South Africa,France,PurePore Baby Skincare Set,Apr2004,461
South Africa,France,SilkySkin Baby Moisturizer,Apr2004,430
South Africa,France,GentleGlow Baby Face Wash,Apr2004,1779
South Africa,France,GentleGlow Baby Face Wash,Nov2004,1679
South Africa,France,BrightBreeze Baby Sunscreen Stick,Oct2004,1329
South Africa,France,SmellSational Baby Room Spray,Aug2004,1372
South Africa,France,LuminousLocks Shampoo,Apr2004,563
South Africa,France,LuminousLocks Shampoo,Jun2004,581
South Africa,France,FreshFusion Hair Mask,Jul2004,1696
South Africa,France,SoothingSerenity Scalp Treatment,Jan2004,1107
South Africa,France,SoothingSerenity Scalp Treatment,Jun2004,1094
South Africa,France,SoothingSerenity Scalp Treatment,Oct2004,1128
South Africa,France,SoothingSerenity Scalp Treatment,Dec2004,1053
South Africa,France,BrightBreeze Period Pain Relief,Mar2004,1687
South Africa,France,BrightBreeze Period Pain Relief,Jun2004,1729
South Africa,France,BrightBreeze Period Pain Relief,Oct2004,1677
South Africa,France,BrightBreeze Period Pain Relief,Nov2004,1514
South Africa,France,FreshFusion All-Purpose Cleaner,Jan2004,1768
South Africa,France,FreshFusion All-Purpose Cleaner,Feb2004,1772
South Africa,France,FreshFusion All-Purpose Cleaner,Jun2004,1861
South Africa,France,FreshFusion All-Purpose Cleaner,Dec2004,1746
South Africa,France,SoothingSerenity Air Freshener,Aug2004,1670
South Africa,France,BrightBreeze Window Cleaner,Oct2004,604
South Africa,France,GentleGlow Dish Soap,Jul2004,475
South Africa,France,GentleGlow Dish Soap,Oct2004,464
South Africa,France,RadiantRose Glass Cleaner,Jan2004,1761
South Africa,France,RadiantRose Glass Cleaner,Jun2004,1992
South Africa,France,PurePore Insect Repellent Spray,Jul2004,588
South Africa,France,PurePore Insect Repellent Spray,Dec2004,689
South Africa,France,EasyWash Laundry Detergent for Delicates,Dec2004,1048
South Africa,France,CalmingClean Trash Bags,Sep2004,735
South Africa,France,PurePaw Dog Shampoo,May2004,638
South Africa,France,PurePaw Dog Shampoo,Aug2004,596
South Africa,France,PurePaw Dog Shampoo,Nov2004,660
South Africa,France,SoothingPaws Cat Lotion,May2004,601
South Africa,France,SoothingPaws Cat Lotion,Dec2004,670
South Africa,France,RadiantRover Pet Conditioner,May2004,1816
South Africa,France,RadiantRover Pet Conditioner,Jun2004,1709
South Africa,France,RadiantRover Pet Conditioner,Oct2004,1908
South Africa,France,GentleGlow Pet Grooming Kit,Feb2004,1880
South Africa,France,GentleGlow Pet Grooming Kit,Jun2004,1953
South Africa,France,GentleGlow Pet Grooming Kit,Aug2004,2031
South Africa,France,BrightBreeze Pet Odor Eliminator,Jun2004,360
South Africa,France,BrightBreeze Pet Odor Eliminator,Aug2004,447
South Africa,France,EasyWash Pet Laundry Detergent,Jan2004,619
South Africa,France,EasyWash Pet Laundry Detergent,Nov2004,686
South Africa,France,SmellSational Pet Deodorizer,Mar2004,1122
South Africa,France,SmellSational Pet Deodorizer,Apr2004,1225
South Africa,France,SmellSational Pet Deodorizer,May2004,1177
South Africa,France,SmellSational Pet Deodorizer,Jul2004,1184
South Africa,France,CalmingClean Dog Brush,Aug2004,1015
South Africa,United Kingdom,MorningMint,Apr2004,563
South Africa,United Kingdom,MorningMint,Nov2004,463
South Africa,United Kingdom,FreshStart Toothpaste,Oct2004,874
South Africa,United Kingdom,SmileShield Whitening Strips,Mar2004,1437
South Africa,United Kingdom,BriteBite Toothbrush,Apr2004,1628
South Africa,United Kingdom,BriteBite Toothbrush,Aug2004,1739
South Africa,United Kingdom,BriteBite Toothbrush,Dec2004,1713
South Africa,United Kingdom,LuminousLip Care,May2004,1918
South Africa,United Kingdom,LuminousLip Care,Oct2004,2029
South Africa,United Kingdom,CleanSlate Mouthwash,Feb2004,1788
South Africa,United Kingdom,OralEase Gel,Jun2004,1894
South Africa,United Kingdom,DentalDefense Toothpaste,Jan2004,680
South Africa,United Kingdom,SparklingSmile Water Flosser,Oct2004,1171
South Africa,United Kingdom,SmileSavvy Tooth Whitening Kit,May2004,551
South Africa,United Kingdom,DailyDazzle Toothpaste,Feb2004,498
South Africa,United Kingdom,DailyDazzle Toothpaste,Oct2004,514
South Africa,United Kingdom,DailyDazzle Toothpaste,Dec2004,521
South Africa,United Kingdom,SmilesSoPure Waterpik,Jun2004,608
South Africa,United Kingdom,CleanSmile Floss Picks,Dec2004,802
South Africa,United Kingdom,SparklingGlow Toothpaste,Dec2004,1858
South Africa,United Kingdom,SkinSational Moisturizer,Mar2004,630
South Africa,United Kingdom,SkinSational Moisturizer,Apr2004,562
South Africa,United Kingdom,GentleGlow Face Lotion,Jan2004,605
South Africa,United Kingdom,GentleGlow Face Lotion,Aug2004,606
South Africa,United Kingdom,CleanSkin Acne Treatment,Feb2004,1239
South Africa,United Kingdom,CleanSkin Acne Treatment,Apr2004,1348
South Africa,United Kingdom,CleanSkin Acne Treatment,May2004,1425
South Africa,United Kingdom,SunShield SPF 50 Lotion,Jul2004,663
South Africa,United Kingdom,Refreshing Rose Body Oil,Jul2004,1827
South Africa,United Kingdom,Refreshing Rose Body Oil,Nov2004,1749
South Africa,United Kingdom,SmoothOperator Shaving Gel,Oct2004,609
South Africa,United Kingdom,RadiantRose Face Mask,May2004,1647
South Africa,United Kingdom,SoothingSerenity Hand Sanitizer,Mar2004,557
South Africa,United Kingdom,GentleGlow Face Cleanser,Oct2004,1895
South Africa,United Kingdom,PurePore Toner,Mar2004,1660
South Africa,United Kingdom,PurePore Toner,Jul2004,1665
South Africa,United Kingdom,PurePore Toner,Sep2004,1663
South Africa,United Kingdom,FreshFusion Detergent,Oct2004,1644
South Africa,United Kingdom,CleanSlate Stain Remover,Sep2004,2120
South Africa,United Kingdom,CleanSlate Stain Remover,Oct2004,1981
South Africa,United Kingdom,SoothingSoft Fabric Softener,Feb2004,981
South Africa,United Kingdom,SoothingSoft Fabric Softener,Mar2004,1195
South Africa,United Kingdom,BrightBreeze Whitening Booster,Apr2004,472
South Africa,United Kingdom,BrightBreeze Whitening Booster,Jul2004,513
South Africa,United Kingdom,DelicateDew Sensitive Wash,Jun2004,1497
South Africa,United Kingdom,DelicateDew Sensitive Wash,Nov2004,1524
South Africa,United Kingdom,FreshFold Fabric Refresher,Jan2004,738
South Africa,United Kingdom,FreshFold Fabric Refresher,Feb2004,783
South Africa,United Kingdom,RadiantRinse Color Protector,Jul2004,1155
South Africa,United Kingdom,RadiantRinse Color Protector,Aug2004,250
South Africa,United Kingdom,RadiantRinse Color Protector,Nov2004,1176
South Africa,United Kingdom,EasyWash Laundry Detergent,Mar2004,1134
South Africa,United Kingdom,SmellSational Odor Eliminator,Mar2004,905
South Africa,United Kingdom,LittleLullaby Diaper Cream,Feb2004,371
South Africa,United Kingdom,LittleLullaby Diaper Cream,Mar2004,355
South Africa,United Kingdom,LittleLullaby Diaper Cream,Apr2004,372
South Africa,United Kingdom,LittleLullaby Diaper Cream,Oct2004,393
South Africa,United Kingdom,LittleLullaby Diaper Cream,Dec2004,386
South Africa,United Kingdom,SoothingSerenity Baby Oil,Jan2004,214
South Africa,United Kingdom,SoothingSerenity Baby Oil,Mar2004,242
South Africa,United Kingdom,SoothingSerenity Baby Oil,Sep2004,235
South Africa,United Kingdom,SilkySkin Baby Cream,Nov2004,983
South Africa,United Kingdom,SilkySkin Baby Cream,Dec2004,1108
South Africa,United Kingdom,GentleGlow Baby Sunscreen,Nov2004,626
South Africa,United Kingdom,BrightBreeze Insect Repellent,Jul2004,769
South Africa,United Kingdom,BrightBreeze Insect Repellent,Sep2004,730
South Africa,United Kingdom,SoftStep Baby Shampoo,Jul2004,548
South Africa,United Kingdom,RadiantRose Baby Massage Oil,Feb2004,1907
South Africa,United Kingdom,EasyWash Laundry Detergent for Babies,Apr2004,954
South Africa,United Kingdom,EasyWash Laundry Detergent for Babies,Nov2004,874
South Africa,United Kingdom,SoothingSerenity Baby Rub,Jan2004,425
South Africa,United Kingdom,CalmingClean Diaper Rash Cream,May2004,89
South Africa,United Kingdom,FreshFusion Baby Wipes,Dec2004,929
South Africa,United Kingdom,SilkySkin Baby Moisturizer,Apr2004,745
South Africa,United Kingdom,SilkySkin Baby Moisturizer,May2004,762
South Africa,United Kingdom,SmellSational Baby Room Spray,Aug2004,792
South Africa,United Kingdom,SmellSational Baby Room Spray,Nov2004,858
South Africa,United Kingdom,LuminousLocks Shampoo,Feb2004,1923
South Africa,United Kingdom,LuminousLocks Shampoo,Dec2004,1864
South Africa,United Kingdom,SilkSmooth Conditioner,Jan2004,873
South Africa,United Kingdom,SilkSmooth Conditioner,Feb2004,848
South Africa,United Kingdom,SilkSmooth Conditioner,Mar2004,913
South Africa,United Kingdom,SilkSmooth Conditioner,Apr2004,921
South Africa,United Kingdom,SilkSmooth Conditioner,Nov2004,871
South Africa,United Kingdom,RadiantRose Hair Serum,Jan2004,2018
South Africa,United Kingdom,RadiantRose Hair Serum,Mar2004,1911
South Africa,United Kingdom,SoothingSerenity Scalp Treatment,Oct2004,79
South Africa,United Kingdom,CleanSlate Feminine Deodorant,Sep2004,1957
South Africa,United Kingdom,BrightBreeze Period Pain Relief,Jan2004,1296
South Africa,United Kingdom,BrightBreeze Period Pain Relief,Jul2004,1157
South Africa,United Kingdom,SmellSational Intimate Spray,Jul2004,1985
South Africa,United Kingdom,SoftStep Shaving Cream for Women,Aug2004,1693
South Africa,United Kingdom,FreshFusion All-Purpose Cleaner,Jan2004,1266
South Africa,United Kingdom,FreshFusion All-Purpose Cleaner,Feb2004,1265
South Africa,United Kingdom,FreshFusion All-Purpose Cleaner,Sep2004,1281
South Africa,United Kingdom,CleanSlate Disinfectant Spray,Jun2004,779
South Africa,United Kingdom,BrightBreeze Window Cleaner,Dec2004,613
South Africa,United Kingdom,GentleGlow Dish Soap,Jul2004,1280
South Africa,United Kingdom,GentleGlow Dish Soap,Sep2004,1166
South Africa,United Kingdom,PurePore Insect Repellent Spray,Jul2004,1115
South Africa,United Kingdom,PurePore Insect Repellent Spray,Sep2004,1196
South Africa,United Kingdom,PurePore Insect Repellent Spray,Dec2004,1090
South Africa,United Kingdom,EasyWash Laundry Detergent for Delicates,Mar2004,1488
South Africa,United Kingdom,EasyWash Laundry Detergent for Delicates,Sep2004,1505
South Africa,United Kingdom,EasyWash Laundry Detergent for Delicates,Oct2004,621
South Africa,United Kingdom,SoothingSerenity Humidifier,Jun2004,638
South Africa,United Kingdom,SoothingSerenity Humidifier,Nov2004,713
South Africa,United Kingdom,SoothingSerenity Humidifier,Dec2004,672
South Africa,United Kingdom,PurePaw Dog Shampoo,May2004,1781
South Africa,United Kingdom,SoothingPaws Cat Lotion,May2004,703
South Africa,United Kingdom,SoothingPaws Cat Lotion,Aug2004,637
South Africa,United Kingdom,FreshFusion Flea and Tick Spray,Jun2004,592
South Africa,United Kingdom,FreshFusion Flea and Tick Spray,Nov2004,605
South Africa,United Kingdom,GentleGlow Pet Grooming Kit,Jul2004,568
South Africa,United Kingdom,BrightBreeze Pet Odor Eliminator,Apr2004,667
South Africa,United Kingdom,CalmingClean Dog Brush,May2004,684
